MovieID;Title;Genre;ReleaseYear;ReleaseDate;Country;BudgetUSD;US_BoxOfficeUSD;Global_BoxOfficeUSD;Opening_Day_SalesUSD;One_Week_SalesUSD;IMDbRating;RottenTomatoesScore;NumVotesIMDb;NumVotesRT;Director;LeadActor
837;See rise;Comedy;1988;7/6/1988;Canada;308674567;679500404;135258293;73569777;272955131;77;72;4827;284;Terry Lawrence;Nicholas Richards
838;Own;Action;2007;8/2/2007;USA;26080164;6654235;112045285;7783549;31400501;79;58;1574;17083;Brian Robinson;Robert Garcia
839;Expert theory step;Action;1999;19/9/1999;USA;195328544;5472511;972217849;156641906;294210644;73;64;1648;636;Charlotte Williams;Alexandra Benitez
840;Itself grow return police;Drama;1977;1/7/1977;USA;337356954;503339047;879961488;118693593;300357095;81;68;1526;6381;Nathan Bolton;Ashley Pena
841;Stay reveal;Drama;2002;11/4/2002;USA;372611345;382708646;617150981;107406024;201807332;33;25;985;244;Jessica Gonzalez;Lorraine White DDS
842;Something history;Comedy;1997;5/3/1997;USA;1566213942;187869532;2818552782;304247437;83909032;56;62;8181;202;Kayla Young;Catherine Willis
843;Ever treat;Documentary;1969;20/9/1969;USA;3065373072;534925426;1290399512;1293481533;2527778231;53;42;1247;591;Jeremy Ray;Derek Jones
844;Play establish;Drama;1974;25/4/1974;USA;91139068;158599002;380420353;19156634;71087532;53;51;1451;50;Judy Walker;Jason Ramos
845;Control sell fast;Drama;1977;23/7/1977;USA;10200637;49469117;10200637;8615654;22064223;67;72;14924;253;Alyssa Adams;Casey Lloyd
846;Positive once;Drama;2012;8/10/2012;Japan;101006324;64030694;141275945;7361466;26712332;48;51;14013;130;Chad Koch;Daryl Douglas
847;According parent;Drama;1998;28/2/1998;France;156430364;355102365;697268918;43455626;178266886;5;35;2651;237;Tara Underwood;Tricia Thomas
848;Challenge important;Comedy;2020;14/12/2020;UK;1376858;9015243;17939527;236261;5297473;66;67;40831;707;Jason Jones;Meghan Mcintosh
849;Air wrong;Drama;1982;3/4/1982;USA;415124826;1184368948;1732980753;232913806;518126301;8;66;3507;914;Troy Cochran;Jonathan Lee
850;Model live;Drama;1965;20/11/1965;USA;187755468;501316051;80535648;72765126;251913052;72;47;1242;75;Karen Smith;Greg Ball
851;Performance else data conference;Horror;1978;28/6/1978;USA;55151412;117724154;274388862;20110263;47634437;77;77;479;10188;Kristina Moore;Trevor Lee
852;Design teacher administration;Thriller;1997;15/9/1997;USA;366145783;535748635;1042505391;124105164;250404471;41;50;4136;374;Eric Ramirez;Terry Martinez
853;Run foreign;Romance;2020;10/8/2020;USA;494585376;84474524;1593409863;197926824;456220116;68;75;442;50;Jeremy Ray;Amber Willis
854;Smile deal investment pay;Documentary;1988;3/2/1988;USA;452585841;728064294;1143972609;93684949;341054266;64;56;503;331;Jennifer Miller;Ashley Reeves
855;Center identify;Drama;1989;25/7/1989;India;18698666;54171725;78597252;11219693;26446712;7;63;2600;4080;Jacqueline Briggs;Greg Ball
856;Research join;Sci-Fi;2018;26/3/2018;USA;212529254;249483267;502851898;33324792;103608499;72;75;14123;4317;Hannah Camacho;Kristina Krause
857;Country picture;Comedy;1996;1/5/1996;France;213996586;525472746;779516893;139287809;31313366;59;47;1211;2804;Karen Smith;Joshua Walker
858;Help base;Horror;2003;16/10/2003;USA;1897859316;2767771759;3972188315;717891777;1261862475;32;26;263;4532;Adam Brown;Thomas Sims
859;Current successful;Romance;2017;3/2/2017;USA;54975151;73898709;131593655;15407586;33181213;55;52;427;2298;Hannah Camacho;Melissa Lopez
860;Prepare yet take;Action;1992;26/8/1992;USA;676465829;330640927;676465829;71451004;159915275;55;38;876;13876;Barbara Torres;Andrea Bowers
861;Take operation;Drama;2005;5/9/2005;China;2172819537;4292409215;7508460779;969993609;1815106021;65;70;12291;2055;Francisco Ford;Timothy James
862;Second;Comedy;1989;17/10/1989;USA;2985067485;4217820906;6740747321;749866681;1938865166;64;79;4690;50;Terry Lawrence;Kelly Horn
863;Court discuss almost;Horror;2008;23/9/2008;USA;1045766399;649747419;1117280903;169984978;349465968;58;50;919;439;Suzanne Gonzalez;Douglas Bullock
864;Weight budget;Documentary;1977;29/10/1977;Canada;63477245;33376048;63477245;9311823;17291226;5;65;1555;1434;Kristina Moore;Holly Jones
865;Teacher those;Thriller;2015;22/7/2015;USA;177790483;464208969;828021385;123805221;233350591;54;61;8075;709;Michael Ross;Nicholas Williamson
866;Candidate attorney level sure;Romance;1999;24/3/1999;USA;1055767366;9635133075;1988522559;1337247476;5478296299;72;80;368;10690;David Perez;Jeffrey Sharp
867;Bed land there;Drama;1959;23/4/1959;USA;657473992;398787182;657473992;53245419;159781854;51;36;9748;859;James Wright;Mark Jones
868;Sit receive;Comedy;1998;11/10/1998;USA;533128311;5126811755;9659648919;782659683;3008885547;56;69;3015;262;Maria Lane;Brian Gentry
869;Computer concern;Thriller;2024;6/2/2024;USA;129142869;73603769;129142869;1171123;44110079;43;36;3627;50;Karen Robinson;Peter Sanders
870;Note six though;Drama;1999;29/8/1999;USA;149545121;123393233;179878039;23401676;5085994;58;61;913;424;Amanda Cantrell;Mark Morris
871;Option budget themselves professional;Drama;1981;11/7/1981;USA;21754709;41662369;61811155;9559142;24210655;58;59;8480;240;Joshua Baker;Sandra Farmer
872;Shake;Documentary;1969;30/5/1969;Canada;223739018;427450536;684798336;58147831;190976722;10;92;16483;3385;Karen Barrett;Cindy Barnes
873;Major follow series;Comedy;2025;17/10/2025;USA;1154345222;78055811;1154345222;224078512;372067784;53;63;774;1183;James Miller;Kristina Krause
874;Officer child phone;Thriller;1974;11/10/1974;USA;19599201;9411324;19599201;2548782;5115198;62;65;6358;50;Brooke Morales;Sharon Riley
875;Throw over;Drama;1976;28/6/1976;USA;491841593;1580674875;2366048907;292403808;659863018;61;56;8436;1253;Tracy Tucker;Kathryn Stevenson
876;Various clearly;Action;1987;19/1/1987;UK;1091979186;3184505113;5115910722;669496264;1793679246;73;80;5018;69;Barbara Torres;Adam Williams
877;Bar kind right;Drama;1992;20/11/1992;USA;43606361;68036182;134134422;11638462;32369342;74;49;6176;50;Michael Ross;Patricia Keller
878;Production thank;Horror;1964;5/7/1964;France;1510602046;1556953874;3684842857;2756568116;771332926;65;58;263;50;David Hall;Jessica Scott
879;Sign other;Documentary;1999;26/11/1999;USA;124082694;300020042;553991421;88147841;16788806;37;45;6440;966;Troy Cochran;Jennifer Hall
880;Join song;Action;1988;12/3/1988;USA;1133727758;17885693;3567041957;32348647;913465435;5;58;1547;549;Oscar Santos;Cameron Pineda
881;Fish feel;Drama;2017;8/8/2017;USA;36316981;18363117;44157309;3113995;8878334;64;59;10235;50;Jacqueline Briggs;Jamie Cunningham
882;Page institution someone;Documentary;1975;22/8/1975;USA;243571302;215033257;334152058;4221987;97309635;82;85;905;50;Roberto Underwood;Christina Jones
883;Prevent truth;Romance;2013;14/5/2013;Australia;86566969;36747308;86566969;7830595;1777725;39;39;215;3598;Gary Simmons;Diane Jacobs
884;Throw;Action;2008;20/11/2008;USA;35724395;37381547;90544932;9241247;15479312;8;100;4380;720;Suzanne Gonzalez;Eric Cooper
885;First day exactly;Horror;1960;31/1/1960;USA;53547789;30577469;53547789;752589;12832449;57;44;12166;769;Thomas Peterson;Alison Clark
886;Time level;Drama;2011;8/3/2011;USA;327830211;571204928;957376396;134745009;248180448;82;77;3422;1535;Dr. Jonathan Long;Morgan King
887;Conference region;Drama;2001;31/5/2001;USA;2548200785;3705251637;8124694183;635686683;1763283153;8;78;664;689;Benjamin Ray;Casey Collins
888;Go summer;Thriller;2008;4/10/2008;USA;2484932767;3620469264;8244893795;1007401612;2049363252;49;43;833;568;Sophia Gomez;Christopher Green
889;Final thank key;Comedy;1977;27/5/1977;USA;852723453;1390805129;2971079609;306564272;692297831;63;57;1178;651;Susan Farley;Russell Martin
890;Window difference maybe;Sci-Fi;2015;7/4/2015;USA;4877967;45906152;98302983;8924998;2211463;68;77;172;456;Roberto Underwood;Trevor Lee
891;Increase probably blue;Comedy;2013;15/10/2013;USA;300000000;2082858409;4143833609;4773629449;8667364312;8;81;342;2023;Terry Lawrence;Christopher Tucker
892;Lot operation;Romance;2002;19/2/2002;USA;36254285;63835488;108516355;6780794;27820822;82;95;831;332;Rachel Hayes;Ronald Herrera
893;Walk;Action;2015;31/12/2015;USA;1209162848;2085831685;4331630187;516244252;1021242174;72;67;230;537;Tyler Sanchez;Brandon Mcguire
894;Such employee;Action;1952;4/11/1952;China;298332036;193081783;300087241;36134741;113293566;94;96;1375;473;John Jones;Brittany James
895;Common see;Comedy;1954;26/6/1954;USA;46868471;23713045;46868471;701155;11948481;94;100;16315;1293;Joshua Baker;Terry Martinez
896;Official possible;Drama;2024;11/4/2024;USA;28570583;35811024;54138885;7350734;2041111;79;99;5834;3362;Michael Manning;Sierra Brooks
897;They music;Comedy;2011;29/11/2011;UK;2286758091;1246927707;2765206003;170999558;665099849;82;81;626;996;Brenda Smith;Robert Reynolds
898;Hotel possible;Thriller;1990;19/12/1990;UK;82714836;164454681;39554469;43852564;66406912;54;40;8241;631;David Perez;Kristy Faulkner
899;Action;Action;2014;18/4/2014;USA;378845558;333148668;49482069;92076238;160441154;86;94;203;122;David Charles;Krystal Cross
900;Company;Horror;2025;22/2/2025;Canada;371619482;187190802;401906964;30939984;9609863;44;46;708;50;Carolyn Schwartz;Kimberly Smith
901;Fire defense painting;Comedy;1971;15/12/1971;USA;113339713;307662108;539042347;76126733;162633362;41;43;1097;216;Mr. Drew Clark Jr.;Mckenzie Perez
902;Network head;Drama;2003;2/5/2003;UK;66600478;61012738;93424512;11103798;2689428;7;78;2799;844;Maria Lane;Carolyn Calhoun
903;Break his white;Documentary;1978;15/4/1978;USA;374307025;372917547;798078601;44560843;164736969;76;69;339;314;James Miller;Catherine Rogers
904;Real personal sign arm;Thriller;1962;10/10/1962;USA;877260413;857561952;126723432;86140256;357321036;76;78;14955;14931;Paul Rogers;Ashley Gilmore
905;Door network;Action;2025;13/5/2025;USA;369686879;387637085;600614148;89767059;228548867;69;68;201;13024;Sophia Gomez;Sandra Spears
906;Subject environment;Drama;1992;16/6/1992;UK;563260563;283069442;563260563;3962621;1296171;59;75;48331;12316;Carolyn Schwartz;Mary Wolfe
907;Country;Comedy;2004;20/6/2004;USA;1375191324;201147989;4868499879;444950398;1159473699;48;58;608;1598;Melissa Cohen;Darren Jones
908;Current boy crime;Drama;2000;21/12/2000;USA;190673865;471524494;758449829;129637115;271843325;85;100;1422;1284;Adam Brown;Steven Green
909;Positive project;Action;1986;14/9/1986;USA;48176115;779086329;1339395999;117441172;453906622;62;52;692;768;Susan Farley;Julie Hoffman
910;Industry house note;Comedy;1958;13/3/1958;UK;11035251;16927768;27651512;2460979;7245996;62;36;776;5322;Sophia Gomez;Russell Martin
911;Though firm almost;Drama;1976;15/3/1976;Australia;1014899347;1300708981;3161368992;191080928;576432182;68;66;4635;2375;Amber Anderson;Thomas Sims
912;Population section;Action;2002;20/9/2002;USA;687292749;151659833;2702951228;212672323;857888012;66;68;2688;1029;Janice Taylor;Alyssa Wolfe
913;Majority realize;Horror;2013;20/9/2013;USA;549083262;543881014;1012418427;126999161;256030883;69;59;2192;1915;Jessica Rodriguez;Brian Mccormick
914;Choice four line;Romance;2015;5/6/2015;USA;1804340319;5561762258;8284202224;571116053;2432191416;59;51;3354;219;Sean Howard;Amanda Lawson
915;Customer year;Sci-Fi;1976;6/5/1976;South Korea;926652275;1783164445;3031448893;223659212;1024966043;56;48;1945;147;Brenda Smith;Trevor Lee
916;Itself role;Horror;2009;22/3/2009;China;223188163;455408733;687716271;78850196;247096089;64;42;1346;3937;Mark Moody;Tyler Cooper
917;Choice like lot;Romance;2019;26/5/2019;USA;77093759;126538073;264701693;14829015;61188889;10;100;6860;294;Kristina Moore;Mark Morris
918;Not himself rule;Romance;2008;17/9/2008;China;99881636;29324895;481937053;84992339;165092815;34;40;1906;124;Jennifer Atkinson;William Brooks
919;Either teach letter;Comedy;2012;3/4/2012;Australia;521917834;1000791504;1752492256;141681576;485507814;85;76;4741;70;James Wright;Richard Davis
920;Director;Action;2007;13/8/2007;USA;584643023;985153426;2393097668;162245962;396443711;46;57;3387;2187;William Banks;Joy Huber
921;Hope experience;Action;1976;25/9/1976;USA;381196214;379341271;758879321;8983532;154315783;8;82;414;5189;Colleen Willis;Jennifer Leach
922;War address tough;Horror;2014;20/9/2014;USA;508883037;996064709;1815625148;295198274;551548137;72;85;1664;94;Jonathan Evans;Casey Collins
923;Anyone black father;Thriller;1989;10/10/1989;USA;78284834;984935;159592002;17982463;56783746;72;75;161;714;Benjamin Hudson;Dawn Blake
924;Force budget expert;Comedy;1980;6/6/1980;Canada;146178161;63312615;146178161;16875087;32965199;71;84;128067;127;Anthony Henry;Sydney Jordan
925;Finally more design;Drama;2018;3/7/2018;USA;2478822373;3293576983;7863261103;718176829;1751104778;68;64;7049;246;Eric Ramirez;Jimmy Smith
926;Store send maybe;Action;2007;26/12/2007;USA;73477077;4186057;73477077;9203438;24607046;42;46;28819;355;Robin Hooper;Amanda Lawson
927;Form;Action;2006;4/2/2006;UK;578718816;57887042;1291127385;77220512;268298635;3;46;1182;53;Melissa Hernandez;Shannon Hunt
928;Lot significant gun;Drama;1979;27/11/1979;USA;123037686;168128406;324449988;30934382;87363776;43;22;7590;57;Thomas Peterson;Victoria Phillips
929;Situation eye remember;Action;1990;16/9/1990;USA;236081019;160830419;236081019;32373296;93142927;75;80;18785;161;Judy Walker;Dalton Johnson
930;Thousand hear always;Action;1976;18/12/1976;USA;2188134675;937908942;2188134675;207636763;399149961;81;75;1510;1523;Darrell Carlson;Shawn Washington
931;Size interesting;Drama;1974;4/1/1974;USA;581338545;1245385827;2012075808;151934241;66435251;75;68;2627;21830;Donna Hall;Joy Huber
932;Energy significant;Comedy;1977;3/1/1977;USA;690390652;94471621;1908533439;163402546;496107229;66;59;3560;1690;Ryan Tate;Jeanette Archer
933;Build high;Comedy;1980;10/12/1980;USA;8284924807;1015501448;1942057579;2798122964;4068282806;77;55;2760;426;Caitlin Brewer;Christopher Green
934;Beat;Drama;1966;29/6/1966;Canada;712785343;37450385;712785343;82771098;178204083;6;83;4236;533;William Walker;Jessica Scott
935;Find imagine;Comedy;1987;4/2/1987;USA;1816852835;2725780918;4089531495;314998675;1134164811;76;81;21234;561;David Rosales;Nicholas Richards
936;Son very;Action;1980;27/8/1980;USA;308957308;3089759642;6970961595;661106238;1382884967;52;43;979;115;Andrew Chambers;Vincent Suarez
937;Product general everyone;Drama;1965;30/8/1965;USA;168608236;102665214;168608236;17641604;56874873;92;94;3703;84;Maria Lane;Marc Vasquez
938;Land culture;Drama;2021;9/7/2021;Japan;1182851838;2078768404;347508944;298475405;916349644;38;29;20508;1005;Mark Brooks;Jason Chavez
939;Industry instead;Drama;1988;26/4/1988;USA;625529039;1037338716;1669506626;207465495;417328895;77;86;3037;354;Ashley Medina;Brenda Guerrero
940;Camera know knowledge;Documentary;2023;23/8/2023;USA;245739694;546688928;1116143352;63620065;224964898;67;57;749;1571;Jeremy Ray;Nicole Dawson
941;Body thought;Horror;1956;9/3/1956;USA;5368223;36551319;612236759;51455263;150214574;52;59;5224;180;Jeremy Davis;Gina Fernandez
942;Mean structure;Comedy;2013;18/8/2013;Australia;941309;59593542;109213329;13863393;3160723;44;45;1400;806;Anthony Henry;Adam Bowman
943;According participant thing exactly;Romance;2023;30/7/2023;USA;135040946;254079176;456526362;64935745;1365670;71;64;3059;132;Kim Watkins;Mark Crosby
944;Specific soldier street;Drama;2014;25/11/2014;USA;192477337;321012057;647344741;86550953;158851343;91;81;3573;888;Mrs. Hannah Campbell DDS;Brenda Guerrero
945;Bit reason successful;Drama;1989;10/1/1989;USA;958147632;2373823523;4031617357;548547664;1292995222;66;72;62796;50;Ryan Tate;Dominique Aguirre
946;Improve painting story;Drama;1994;15/2/1994;USA;53469989;23604396;53469989;3450912;9493435;65;73;3256;288;Dr. Jonathan Long;Joseph Leon
947;End nature;Drama;1995;21/9/1995;USA;948679808;73580441;1829117838;91434462;308223141;48;47;4818;578;Darlene Murphy;Nicole Morales
948;Gun country natural;Thriller;2010;19/6/2010;UK;48291644;146349522;23818137;34960606;70164704;55;42;1545;207;David Morris;Lauren Richards
949;Physical themselves money;Action;2005;13/10/2005;USA;51128899;1446552241;2302955659;348602229;636074051;63;50;2172;942;Brandon Fuller;Eric Cooper
950;Treat;Action;1970;26/11/1970;Canada;45603975;27276425;63672705;5870863;10933821;44;46;118;67;Patricia Munoz;Melissa Lopez
951;Born very save;Documentary;1995;4/12/1995;USA;150765906;174937225;40958861;43569596;76145519;64;54;4000;82;Kim Watkins;Olivia Allen
952;Wide fill practice;Drama;1987;7/12/1987;USA;244054786;422214226;879197103;72589562;247234165;81;69;7429;56;Benjamin Ray;Sarah Nelson
953;Likely care;Thriller;1992;5/6/1992;India;53657046;103142497;192561468;28138247;42186836;56;42;6455;110;Kevin Green;Samantha Vargas
954;Right friend light;Horror;1960;3/2/1960;India;520509714;829033107;1887515977;150908793;46652153;65;77;143;352;Anthony Rowland;Karen Shaffer
955;Over cover;Comedy;1990;3/11/1990;Canada;456431331;5346999432;8248395573;1497715928;2220008487;69;51;786;2100;Karen Smith;Danny Kline
956;Week maybe;Comedy;2014;18/5/2014;USA;47406081;34455286;67686827;3849937;14714983;44;36;1292;147;Susan Farley;Christopher Rodgers
957;Others part;Comedy;2025;27/12/2025;USA;158246891;45905369;734940553;103314228;23043545;6;66;6833;50;Paul Rogers;Sherry Turner
958;Nothing source forward;Drama;1967;11/2/1967;USA;582166467;1127190134;163008098;120512293;516330211;64;61;515;124;Maria Lane;Eric Nelson
959;Draw choose seat;Comedy;1961;13/6/1961;USA;59007965;1509764092;2647092011;204598192;784864648;68;62;10180;2138;Mrs. Hannah Campbell DDS;Victoria Phillips
960;Left enough occur;Comedy;1979;6/10/1979;USA;1500153043;2053926732;3497831159;582197082;888446164;65;69;3709;364;Brenda Smith;Donald Franco
961;Forward number;Comedy;2012;3/10/2012;USA;24270238;38457771;6193419;9717008;20842913;47;44;432;2755;Kimberly Barker;Kathryn Hunt
962;Stuff way small;Drama;2017;17/7/2017;USA;137851507;18254595;261536506;35601464;8227718;52;57;1811;310;Stephanie Hayes;Heather Allison
963;Song above yourself;Drama;2023;12/12/2023;USA;625168557;1627830343;2822400667;350714469;863609266;57;70;2040;346;Brian Robinson;David Clark
964;Majority;Drama;1972;24/1/1972;France;913847217;665889159;1169027824;137903211;297332927;52;55;875;50;Chad Peters MD;John Jones
965;May option;Drama;1988;10/5/1988;China;191060314;1317196103;191060314;228294087;631578736;53;41;1146;54;Paul Rogers;Shawn Washington
